group	x	y
1	0.301412055233025	0.364828532556514
2	0.309307596432355	0
3	0.33732478357828	0
4	0.814132906014175	0.249040127848299
5	0.343598011421616	0
6	0.50346283868306	0.262224026275206
7	0.486070368397423	0.118555438570073
8	0.381651419783857	0
9	0.438357136314416	0.177673295099962
10	0.648013412132299	0
11	0.371675222676421	0.21807795296864
12	0.49621518693801	0
13	0.858134689667887	0.199419726317506
14	0.603454337493881	0
15	0.593482577546456	0.249040127848299
16	0.466783243118164	0
17	0.626981546181673	0.274255192927719
18	0.284241684368678	0
19	0.420244832441606	0
20	0.674983398938542	0.314106524068814
21	0.820675999266022	0.262224026275206
22	0.581418965732676	0
23	0.50346283868306	0
24	0.501079334552526	0.566689959835667
25	0.36644408195372	0
26	0.987178377356254	0.274255192927719
27	0.978854370692584	0.345212412877906
28	0.633049016940045	0.611052158320678
29	0.653485201421793	0.528836913576632
30	0.771531791836213	0.370826107609506
31	0.706480653797374	0.843350460248776
32	0.760121195189234	0.322535426514757
33	0.4780619177201	0.761130856627534
34	0.805281451388658	0.616179604546027
35	0.34962827598503	0.686814223786196
36	0	0.808414396742506
37	0	0.559780755074768
38	0	0.576545485692065
39	0.408357023766668	0.837827096324611
40	0.106493560782359	0.92378958843854
41	0.37674070525992	0.97094798852988
42	0.523608521137973	0.848720363361613
43	0.460858450987073	1
44	0.199796693452278	0.80622375384254
45	0	0.819826773124236
46	0	0.736593190430014
47	0.37674070525992	0.655538593556541
48	0.695329520380053	0.630703446198024
49	0.498663764857356	0.776711574738598
50	0.630644171129557	0.402481330756911
51	0.558282024917699	0.704466960066561
52	1	0
53	0.704803166964498	0.262224026275206
54	0.791598456375232	0.493285315804419
55	0.738234290115691	0.314106524068814
56	0.488661312364309	0.295585643510426
57	0.391046931090117	0.67369214369474
58	0	0.815259486212046
59	0	0.670947099441471
60	0.106493560782359	0.370826107609506
61	0.936168524459987	0.695054383339183
62	0	0.876325718471712
63	0.0653891707845443	0.939791604805327
64	0.161496696367814	0.863010767866419
65	0.448363611939083	0.837078553430972
66	0	0.728074505442549
67	0	0.661475965326058
68	0.323957841245655	0.89306418810393
69	0	0.706745071915491
