group	x	y
1	0	0
2	0	0
3	0	0.479304202948239
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0.0978143022570616	0
17	0	0
18	0	0
19	0	0
20	0	0.4240574609016
21	0	0
22	0	0
23	0	0
24	0.522849339920571	0.749838127280747
25	0.592578770334977	0
26	0.843553197171464	0.944042440337478
27	0.808803453922709	0.873587960169527
28	0.88047743304792	0.765979047272033
29	0.860496709659965	0.959950643692462
30	0.804253524815084	1
31	0.958638926076427	0.417152588651066
32	0.957997938289047	0
33	0.879687784651561	0.573503805017834
34	0.752873600607345	0.928361528791535
35	0.555257654752324	0.394178512072157
36	0.850203056645623	0
37	0.646618063971487	0.496566544934258
38	0.782582237810497	0.940372392315727
39	0.45689280068803	0.880188513942524
40	0.807072429868111	0.772213395774568
41	0.60131317541112	0.492441332990943
42	0.719172762450906	0.571098043296685
43	0.154601727905424	0
44	0	0.720844243683976
45	0.754976563622665	0.4240574609016
46	0.669619611316982	0
47	0.683879869777038	0.645382679792401
48	0.841435822082493	0.750547353344993
49	0.858175498970558	0.684645256088225
50	0.559964424168025	0.761451889836051
51	1	0.909869802625577
52	0.698357434795469	0.653853589853442
53	0.690893241662035	0.846378472968758
54	0.891771918132328	0.67309702407334
55	0.907992625095748	0.827518527475308
56	0.729090342384399	0.707230673299239
57	0.70075349915339	0.73488127329082
58	0.346387059351887	0.686849103654568
59	0.537326442489412	0.633261480674652
60	0.290670840836535	0.803932297453699
61	0.306887766345708	0
62	0.0978143022570616	0.792691308668734
63	0.609504245717296	0.76469976180895
64	0.334456694817321	0.469827543468814
65	0.72323098739881	0.511977674110454
66	0	0
67	0	0.469827543468814
68	0.357349345201878	0.5082767790276
69	0.422777638900084	0.85038101042398
