group	x	y
1	0.142397715463065	0.414370860545367
2	0	0.561626803782355
3	0.111238836386169	0.437021707972381
4	0	0.473471536081621
5	0	0.544830648319517
6	0.247693681947019	0.616343588234649
7	0	0.501999727139895
8	0.205580634729149	0.488522369591684
9	0.205580634729149	0.473471536081621
10	0.111238836386169	0.561626803782355
11	0.235100339843503	0.387412599767087
12	0.259198116842836	0.544830648319517
13	0.0687856020202096	0.456475931015927
14	0.167177647923376	0.501999727139895
15	0	0.488522369591684
16	0.142397715463065	0.354369693424355
17	0	0.488522369591684
18	0.279623032652682	0.501999727139895
19	0.279623032652682	0.525274629356561
20	0	0.312151515133201
21	0.269794927937822	0.488522369591684
22	0.111238836386169	0.501999727139895
23	0.368029074437838	0.544830648319517
24	0.722778073803116	0.569197623546125
25	0.473138389799969	0.856613851970374
26	0.681331600680956	0.312151515133201
27	0.517218901723532	0.525274629356561
28	0.660181015247849	0.437021707972381
29	0.690691092737682	0.758003865714285
30	0.61706060819719	0.312151515133201
31	0.800672650518077	0.711276778419903
32	0.721003238921812	0.914056648507909
33	0.43605724534924	0.576300266928606
34	0.599152676323483	0.561626803782355
35	0.462638344194767	0.839573190125514
36	0.626374401720973	0.885602412031909
37	0.719211164759274	0.977222345897974
38	0.589445308562765	0
39	0.628378124701938	0.312151515133201
40	0.841014966402198	0.699651438233963
41	0.787776644812694	1
42	0.624347367807564	0.960391378914166
43	0.725698757347957	0.974762060275495
44	0.757090076773899	0.946148303585105
45	0.603807356082863	0.889730373845803
46	0.351952416891588	0.996744909264722
47	0.528393289112534	0.387412599767087
48	0.279623032652682	0.525274629356561
49	0.457112057703319	0.456475931015927
50	0.259198116842836	0.167520049417209
51	0.368029074437838	0
52	0.70997930366371	0.501999727139895
53	0.664291229905399	0.525274629356561
54	0.631341216526209	0.5141801086874
55	0.553394771313032	0.553528231746496
56	0.419030958946008	0.254691541143767
57	0.563886106714117	0.576300266928606
58	0.457112057703319	0.645418663649903
59	0.604951569485056	0.576300266928606
60	0.66265850625804	0.741728307373888
61	0.876360424061934	0.553528231746496
62	1	0.773340927418572
63	0.857436786876124	0.456475931015927
64	0.167177647923376	0.662060859535545
65	0.806811128717282	0.873524373206366
66	0.912284128624668	0.827221581172996
67	0	0.501999727139895
68	0.82586164966276	0.312151515133201
69	0.142397715463065	0.822861769871483
