group	x	y
1	0	0
2	0.167669925373317	0.995166787929012
3	0.167669925373317	0.999260057515412
4	0	0.993926460613882
5	0.336768566651941	0.89187814548329
6	0.105622244762376	0.989098689597016
7	0	0.783240978362615
8	0	0
9	0.318570633660721	0.976872045532147
10	0.353061205653469	1
11	0	0.953681302555945
12	0.105622244762376	0.981314464851092
13	0	0
14	0	0.992712742452725
15	0	0.518782164762554
16	0.425902880626756	0.997359879837812
17	0.336768566651941	0.832429817080464
18	0.24611786582316	0.518782164762554
19	0.415884962222809	0.861895756971637
20	0	0.974112156853585
21	0.405181143203895	0.979555328639944
22	0.405181143203895	0.959996364325946
23	0	0.893645870303216
24	0.475407672628911	0
25	0.543276732649945	0
26	0.612724067194839	0.437823975470383
27	0.656366907471282	0
28	0.52885602256015	0
29	0.576303618237113	0
30	0.318570633660721	0
31	0.612724067194839	0
32	0.297959531139531	0
33	0.415884962222809	0
34	0.564714659383521	0
35	0.538615160811385	0
36	0.543276732649945	0
37	0.543276732649945	0
38	0.488955100298723	0.302676773966226
39	0.523739566552355	0
40	0.572534530244614	0
41	0	0
42	0.105622244762376	0
43	0	0
44	0	0
45	0.452602504247979	0
46	0	0.437823975470383
47	0.634765985283835	0
48	0.634765985283835	0
49	0.353061205653469	0
50	0.642298859709365	0
51	0.297959531139531	0
52	0.767752024945056	0.574229084569625
53	0.564714659383521	0
54	0.783614571807383	0
55	0.738538416933398	0
56	0.512978292287485	0
57	0.460578588811866	0.741971042451815
58	0.855347990145559	0
59	0.836277131394946	0.518782164762554
60	0.686880523747878	0
61	1	0
62	0.948196360316984	0
63	0.776408228183837	0
64	0.97374084994027	0
65	0.415884962222809	0
66	0	0
67	0.52885602256015	0
68	0.681229987679298	0
69	0.811265980946477	0.87989532008346
