group	x	y
1	0.301412055233025	0
2	0.309307596432355	0.167669925373317
3	0.33732478357828	0.167669925373317
4	0.814132906014175	0
5	0.343598011421616	0.336768566651941
6	0.50346283868306	0.105622244762376
7	0.486070368397423	0
8	0.381651419783857	0
9	0.438357136314416	0.318570633660721
10	0.648013412132299	0.353061205653469
11	0.371675222676421	0
12	0.49621518693801	0.105622244762376
13	0.858134689667887	0
14	0.603454337493881	0
15	0.593482577546456	0
16	0.466783243118164	0.425902880626756
17	0.626981546181673	0.336768566651941
18	0.284241684368678	0.24611786582316
19	0.420244832441606	0.415884962222809
20	0.674983398938542	0
21	0.820675999266022	0.405181143203895
22	0.581418965732676	0.405181143203895
23	0.50346283868306	0
24	0.501079334552526	0.475407672628911
25	0.36644408195372	0.543276732649945
26	0.987178377356254	0.612724067194839
27	0.978854370692584	0.656366907471282
28	0.633049016940045	0.52885602256015
29	0.653485201421793	0.576303618237113
30	0.771531791836213	0.318570633660721
31	0.706480653797374	0.612724067194839
32	0.760121195189234	0.297959531139531
33	0.4780619177201	0.415884962222809
34	0.805281451388658	0.564714659383521
35	0.34962827598503	0.538615160811385
36	0	0.543276732649945
37	0	0.543276732649945
38	0	0.488955100298723
39	0.408357023766668	0.523739566552355
40	0.106493560782359	0.572534530244614
41	0.37674070525992	0
42	0.523608521137973	0.105622244762376
43	0.460858450987073	0
44	0.199796693452278	0
45	0	0.452602504247979
46	0	0
47	0.37674070525992	0.634765985283835
48	0.695329520380053	0.634765985283835
49	0.498663764857356	0.353061205653469
50	0.630644171129557	0.642298859709365
51	0.558282024917699	0.297959531139531
52	1	0.767752024945056
53	0.704803166964498	0.564714659383521
54	0.791598456375232	0.783614571807383
55	0.738234290115691	0.738538416933398
56	0.488661312364309	0.512978292287485
57	0.391046931090117	0.460578588811866
58	0	0.855347990145559
59	0	0.836277131394946
60	0.106493560782359	0.686880523747878
61	0.936168524459987	1
62	0	0.948196360316984
63	0.0653891707845443	0.776408228183837
64	0.161496696367814	0.97374084994027
65	0.448363611939083	0.415884962222809
66	0	0
67	0	0.52885602256015
68	0.323957841245655	0.681229987679298
69	0	0.811265980946477
