group	x	y
1	0	0.414370860545367
2	0	0.561626803782355
3	0	0.437021707972381
4	0	0.473471536081621
5	0	0.544830648319517
6	0	0.616343588234649
7	0	0.501999727139895
8	0	0.488522369591684
9	0	0.473471536081621
10	0	0.561626803782355
11	0	0.387412599767087
12	0	0.544830648319517
13	0	0.456475931015927
14	0.0835013077081101	0.501999727139895
15	0	0.488522369591684
16	0	0.354369693424355
17	0	0.488522369591684
18	0	0.501999727139895
19	0	0.525274629356561
20	0	0.312151515133201
21	0	0.488522369591684
22	0	0.501999727139895
23	0	0.544830648319517
24	0.553362117176661	0.569197623546125
25	0.531896727952889	0.856613851970374
26	0.528259884449844	0.312151515133201
27	0.644453403606778	0.525274629356561
28	0.615443039255996	0.437021707972381
29	0.643684403491568	0.758003865714285
30	0.195465753869043	0.312151515133201
31	0.82285648148543	0.711276778419903
32	0.787280774576017	0.914056648507909
33	0.695995096768233	0.576300266928606
34	0.738968352177655	0.561626803782355
35	0.612551792548827	0.839573190125514
36	0.824079114588527	0.885602412031909
37	0.783782110236785	0.977222345897974
38	1	0
39	0.794019268769311	0.312151515133201
40	0.755719135589188	0.699651438233963
41	0	1
42	0.882356491487083	0.960391378914166
43	0.462625754694285	0.974762060275495
44	0.293272006022069	0.946148303585105
45	0.76666312271551	0.889730373845803
46	0.939808121416217	0.996744909264722
47	0.499516075120066	0.387412599767087
48	0.704586395042619	0.525274629356561
49	0.0835013077081101	0.456475931015927
50	0.551829585718994	0.167520049417209
51	0.323460806835694	0
52	0.547122076110763	0.501999727139895
53	0.471455823403598	0.525274629356561
54	0.714493688344961	0.5141801086874
55	0.591478484578875	0.553528231746496
56	0.853370356422017	0.254691541143767
57	0.578280558658722	0.576300266928606
58	0.880889310149236	0.645418663649903
59	0.791981188343382	0.576300266928606
60	0.566408154779858	0.741728307373888
61	0.132822773238145	0.553528231746496
62	0.281376456228715	0.773340927418572
63	0.848705338987298	0.456475931015927
64	0.524519500474288	0.662060859535545
65	0.611573896961657	0.873524373206366
66	0.54224008154774	0.827221581172996
67	0.391399685985888	0.501999727139895
68	0.479725553962845	0.312151515133201
69	0.678162164346268	0.822861769871483
