group	x	y
1	0	0.414370860545367
2	0	0.561626803782355
3	0	0.437021707972381
4	0	0.473471536081621
5	0.143268320282406	0.544830648319517
6	0	0.616343588234649
7	0	0.501999727139895
8	0.420659994304198	0.488522369591684
9	0	0.473471536081621
10	0	0.561626803782355
11	0	0.387412599767087
12	0.276527205461522	0.544830648319517
13	0	0.456475931015927
14	0	0.501999727139895
15	0	0.488522369591684
16	0	0.354369693424355
17	0	0.488522369591684
18	0	0.501999727139895
19	0	0.525274629356561
20	0	0.312151515133201
21	0	0.488522369591684
22	0	0.501999727139895
23	0	0.544830648319517
24	0	0.569197623546125
25	0.850116769737965	0.856613851970374
26	0.558763073245607	0.312151515133201
27	0.655901142735527	0.525274629356561
28	0.764665603079784	0.437021707972381
29	0.672960944180069	0.758003865714285
30	0	0.312151515133201
31	0.848613526148913	0.711276778419903
32	0.867393184140273	0.914056648507909
33	0.890971152832424	0.576300266928606
34	0.468927165288689	0.561626803782355
35	0.565997192117223	0.839573190125514
36	0.400475964295137	0.885602412031909
37	0.834111176546918	0.977222345897974
38	0.851600376342833	0
39	0.935713860274423	0.312151515133201
40	0.98550203057632	0.699651438233963
41	0.636304687147488	1
42	1	0.960391378914166
43	0.942012646766076	0.974762060275495
44	0.758325591032173	0.946148303585105
45	0.438505937966916	0.889730373845803
46	0.505379606489641	0.996744909264722
47	0.737065938464436	0.387412599767087
48	0.143268320282406	0.525274629356561
49	0	0.456475931015927
50	0.941367115655656	0.167520049417209
51	0	0
52	0.276527205461522	0.501999727139895
53	0.438505937966916	0.525274629356561
54	0.746373367797669	0.5141801086874
55	0.773595734619287	0.553528231746496
56	0.505379606489641	0.254691541143767
57	0.618255589790608	0.576300266928606
58	0.558763073245607	0.645418663649903
59	0.820451338634538	0.576300266928606
60	0.727004664094319	0.741728307373888
61	0.682220103977597	0.553528231746496
62	0.62758235860457	0.773340927418572
63	0.672960944180069	0.456475931015927
64	0.222388826852576	0.662060859535545
65	0.276527205461522	0.873524373206366
66	0.640461703208015	0.827221581172996
67	0	0.501999727139895
68	0	0.312151515133201
69	0.602940734593053	0.822861769871483
