group	x	y
1	0.96609367890142	0
2	0.932231304085079	0
3	0.912132473051584	0
4	0.942547840275888	0
5	0.975644976017684	0
6	0.931374225674309	0
7	0.913107334130004	0
8	0.977231267089767	0
9	1	0
10	0.963692953504624	0
11	0.948026992333054	0
12	0.944527951865818	0
13	0.897230767600151	0
14	0.935611086914957	0
15	0.936028211792997	0
16	0.967448268688567	0
17	0.915516962933235	0
18	0.969789417486609	0
19	0.969789417486609	0
20	0.913107334130004	0
21	0.930079281809388	0
22	0.933930792166526	0
23	0.970120868826804	0
24	0.264675682239085	1
25	0.669817776508888	0.444728292350138
26	0	0.987368299353332
27	0.294218169166321	0.857246072677933
28	0.228397471926516	0.308930961133316
29	0	0.998133905991839
30	0	0.997412271883902
31	0	0
32	0	0
33	0.418519356586287	0.888380301245164
34	0	0.997564665009875
35	0.540309155356064	0.308930961133316
36	0.430350209425705	0
37	0	0.75500191577398
38	0	0
39	0.114851611874208	0.994684266563763
40	0	0.308930961133316
41	0	0
42	0	0
43	0	0
44	0.65448848748125	0
45	0	0.958393256950557
46	0	0
47	0.451631148335354	0.774564833160834
48	0.181429232310509	0.790535030999648
49	0	0.983500582438215
50	0.461277451365202	0.308930961133316
51	0.319126760378132	0.797493443392636
52	0.470363396684955	0
53	0	0.99460119280474
54	0.502194414734327	0.83375412887402
55	0.540309155356064	0
56	0	0.876063194305101
57	0.340652425293117	0
58	0.405724804821597	0.904101477193333
59	0.551185349553562	0
60	0.551185349553562	0
61	0.588356495026801	0.975466270265039
62	0.534571092612982	0
63	0	0
64	0.359600090280537	0.308930961133316
65	0	0
66	0.319126760378132	0
67	0.534571092612982	0.580068166829428
68	0.319126760378132	0.885158917253758
69	0.451631148335354	0
