group	x	y
1	0	0.364828532556514
2	0	0
3	0	0
4	0	0.249040127848299
5	0	0
6	0	0.262224026275206
7	0	0.118555438570073
8	0	0
9	0	0.177673295099962
10	0	0
11	0	0.21807795296864
12	0	0
13	0	0.199419726317506
14	0	0
15	0	0.249040127848299
16	0	0
17	0	0.274255192927719
18	0	0
19	0	0
20	0	0.314106524068814
21	0	0.262224026275206
22	0	0
23	0	0
24	0.866520887130695	0.566689959835667
25	0.81877186549279	0
26	0.863264812856313	0.274255192927719
27	0.902149283445152	0.345212412877906
28	0.845910047426302	0.611052158320678
29	0.876636002499373	0.528836913576632
30	0.992573883260095	0.370826107609506
31	0	0.843350460248776
32	0.747988763244952	0.322535426514757
33	0.92914424033537	0.761130856627534
34	0.917495815520719	0.616179604546027
35	0	0.686814223786196
36	0	0.808414396742506
37	0	0.559780755074768
38	0	0.576545485692065
39	0.866520887130695	0.837827096324611
40	0	0.92378958843854
41	0	0.97094798852988
42	0	0.848720363361613
43	0	1
44	0	0.80622375384254
45	0	0.819826773124236
46	0	0.736593190430014
47	0.953268987966826	0.655538593556541
48	0.886273759627766	0.630703446198024
49	0.984601201647	0.776711574738598
50	0.945485390882047	0.402481330756911
51	0.918604927506364	0.704466960066561
52	0.755547324438656	0
53	0.989355005681262	0.262224026275206
54	0.785912430823954	0.493285315804419
55	0.668071388675131	0.314106524068814
56	1	0.295585643510426
57	0.571586833116746	0.67369214369474
58	0	0.815259486212046
59	0	0.670947099441471
60	0	0.370826107609506
61	0.785912430823954	0.695054383339183
62	0	0.876325718471712
63	0	0.939791604805327
64	0.720863499752197	0.863010767866419
65	0	0.837078553430972
66	0	0.728074505442549
67	0	0.661475965326058
68	0.990138476734915	0.89306418810393
69	0	0.706745071915491
