group	x	y
1	0	0.395177562203943
2	0.167669925373317	0.377282361154479
3	0.167669925373317	0.304671959008751
4	0	0.304671959008751
5	0.336768566651941	0.466930993204148
6	0.105622244762376	0.377282361154479
7	0	0.432170534496566
8	0	0.3331147562925
9	0.318570633660721	0.35687283711054
10	0.353061205653469	0.35687283711054
11	0	0.3331147562925
12	0.105622244762376	0.3331147562925
13	0	0.572836287908186
14	0	0.45057692826701
15	0	0.511169304069987
16	0.425902880626756	0.367435671537959
17	0.336768566651941	0.461679198014758
18	0.24611786582316	0.269198460949017
19	0.415884962222809	0.345480238970355
20	0	0.584951631196835
21	0.405181143203895	0.403363474036815
22	0.405181143203895	0.3331147562925
23	0	0.3331147562925
24	0.475407672628911	0.657357108666211
25	0.543276732649945	0.628988734465286
26	0.612724067194839	0.750803300801124
27	0.656366907471282	0.953830444213118
28	0.52885602256015	0.88575479671787
29	0.576303618237113	0.745275902201697
30	0.318570633660721	0.857159520892806
31	0.612724067194839	0.802871087331558
32	0.297959531139531	0.747669374008803
33	0.415884962222809	0.710156635877649
34	0.564714659383521	0.684856930222586
35	0.538615160811385	0.377282361154479
36	0.543276732649945	0.730066802179977
37	0.543276732649945	0.150799759284392
38	0.488955100298723	0.3331147562925
39	0.523739566552355	0.438566129469426
40	0.572534530244614	0.395177562203943
41	0	0.288026285332971
42	0.105622244762376	0.807758080425602
43	0	0.425482952050764
44	0	0.525721677628558
45	0.452602504247979	0.70811683215064
46	0	0.0947896211911271
47	0.634765985283835	1
48	0.634765985283835	0.686049454992523
49	0.353061205653469	0.936223262144422
50	0.642298859709365	0.878157666034579
51	0.297959531139531	0.88735818995165
52	0.767752024945056	0.857546812198453
53	0.564714659383521	0.813527256791566
54	0.783614571807383	0.859850388092238
55	0.738538416933398	0.725557510406983
56	0.512978292287485	0.6710779015466
57	0.460578588811866	0.777095801075754
58	0.855347990145559	0.190793200634057
59	0.836277131394946	0
60	0.686880523747878	0.535768986712385
61	1	0.425482952050764
62	0.948196360316984	0
63	0.776408228183837	0.247520653223028
64	0.97374084994027	0.31959255234343
65	0.415884962222809	0.620055703521009
66	0	0.861744141698121
67	0.52885602256015	0.0947896211911271
68	0.681229987679298	0.45057692826701
69	0.811265980946477	0
