group	x	y
1	0.468293155057852	0.583314395087254
2	0.314545954371506	0.271118306087008
3	0.339828549235051	0
4	0.416009076885506	0.642852171569126
5	0.46135486188661	0.57582301308021
6	0.342818866479405	0.788314905193328
7	0.423211034193552	0
8	0.421708486951274	0.657175304031662
9	0.438575265605528	0
10	0.360547244501107	0
11	0.366510154210239	0.60580583537671
12	0.332197421608259	0.760485133315265
13	0.575521219379456	0.483589544678241
14	0.422460654297225	0.540150175315695
15	0.496571348702786	0.773777506361
16	0.489245858578122	0.495828264806205
17	0.547658169505795	0.674034683156293
18	0.358686097065705	0.404652658507764
19	0.411762254778048	0.780822005273303
20	0.519993439745298	0
21	0.431715511245522	0.271118306087008
22	0.400275816152377	0.463469232185969
23	0.332197421608259	0.8006788150649
24	0.748272398425	0
25	0.579947978195509	0.964256439111611
26	0.69024294719001	0.769437560145939
27	0.637623103972526	0.459877789664954
28	0.761880081554784	0.53065330117599
29	0.538019108186599	0.404652658507764
30	0.765730450245497	0
31	0.319486593817544	0.778732681539965
32	0.400275816152377	0
33	0.578231965326379	0
34	0.721970485021696	0.419094099606217
35	0.646559495088466	0.895206059699503
36	0.666978364483274	0.652085508572001
37	0.237122112926064	0
38	0.0206239611318913	0.436596935562869
39	0.311195224604436	0
40	0.0568197602312151	0.377360950037186
41	0	0
42	0.174502885826304	0
43	0.0921930631581542	0
44	0.237917057965809	0
45	0.64189986979043	0.774492398008824
46	0.0487057811166139	0.738005282018064
47	0.846047202532187	0.365017255824361
48	0.856842552032749	0.721260446868907
49	0.866047467362141	0.394274867905508
50	0.69120498604831	0.701036818004933
51	0.795928855887364	0.665781892403762
52	0.86407641534892	0.967342213784078
53	0.850099826442979	0
54	0.737661388474545	1
55	0.611544875163434	0
56	0.685404739247085	0.966112634610567
57	0.671800389100659	0.815360926463055
58	0.76489569998871	0.55137065395218
59	0.231460888440453	0.690661032378579
60	0.640620961076375	0.436596935562869
61	0.604204412308297	0
62	0.270714907053553	0.744675112134396
63	0.640834356317327	0
64	0.939395737312837	0.730240109503813
65	0.648242497783962	0
66	0.213333643476234	0.913591426949949
67	1	0.507278620853904
68	0.791484824997231	0
69	0.559391085342594	0
