group	x	y
1	0.332587364921594	0
2	0.0839983500956164	0
3	0.705431261641528	0
4	0.461884652746341	0
5	0.305041517657416	0
6	0.305041517657416	0
7	0.377167996561026	0
8	0	0
9	0	0
10	0.54933134154177	0
11	0.395823003675287	0
12	0	0
13	0.515252011202997	0
14	0.252694713719861	0
15	0.57837657271326	0
16	0.0839983500956164	0
17	0.420598786438984	0
18	0.420598786438984	0
19	0	0
20	0.377167996561026	0
21	0.404466077142621	0
22	0.205124600569515	0
23	0.305041517657416	0
24	0.824573995093573	0
25	0.289368399027192	0
26	0.505707608813815	0
27	0	0
28	0.644193965975894	0.99993932497608
29	0.289368399027192	0
30	0	0
31	0.877325139338017	0
32	0.967878526792447	0
33	0.581727273919326	0
34	0.631570577168665	0
35	0.874734040675674	0
36	0.812416030066172	0
37	0.942368714918079	0
38	0.62895108322441	0
39	0.272056844342452	0
40	0.252694713719861	0
41	0.541352045547984	0
42	0.603743302001679	0
43	0	0
44	0.871234483230938	0
45	0.606702252115017	0.881164508921811
46	0.847123094382063	0.739162310943226
47	0.639236173022179	0.999194880496047
48	0.61533042949315	0
49	0.367046128305704	0
50	0	0.999952492404494
51	0.473829649844699	0
52	0	0
53	0.537237443646539	0.999056723780318
54	0.62895108322441	0
55	0.682188126884642	0
56	0.344852641909248	0
57	0.697959503120014	0.99986200743348
58	0.4956636000499	0.988501800290268
59	0.597693223013837	0
60	0	0
61	0.252694713719861	0
62	0	0
63	0.54933134154177	0
64	0.696050352032348	0
65	1	0
66	0.714421767236718	0
67	0.272056844342452	0.969014879356959
68	0.606702252115017	0
69	0.356303279839189	1
