group	x	y
1	0.96609367890142	0.332587364921594
2	0.932231304085079	0.0839983500956164
3	0.912132473051584	0.705431261641528
4	0.942547840275888	0.461884652746341
5	0.975644976017684	0.305041517657416
6	0.931374225674309	0.305041517657416
7	0.913107334130004	0.377167996561026
8	0.977231267089767	0
9	1	0
10	0.963692953504624	0.54933134154177
11	0.948026992333054	0.395823003675287
12	0.944527951865818	0
13	0.897230767600151	0.515252011202997
14	0.935611086914957	0.252694713719861
15	0.936028211792997	0.57837657271326
16	0.967448268688567	0.0839983500956164
17	0.915516962933235	0.420598786438984
18	0.969789417486609	0.420598786438984
19	0.969789417486609	0
20	0.913107334130004	0.377167996561026
21	0.930079281809388	0.404466077142621
22	0.933930792166526	0.205124600569515
23	0.970120868826804	0.305041517657416
24	0.264675682239085	0.824573995093573
25	0.669817776508888	0.289368399027192
26	0	0.505707608813815
27	0.294218169166321	0
28	0.228397471926516	0.644193965975894
29	0	0.289368399027192
30	0	0
31	0	0.877325139338017
32	0	0.967878526792447
33	0.418519356586287	0.581727273919326
34	0	0.631570577168665
35	0.540309155356064	0.874734040675674
36	0.430350209425705	0.812416030066172
37	0	0.942368714918079
38	0	0.62895108322441
39	0.114851611874208	0.272056844342452
40	0	0.252694713719861
41	0	0.541352045547984
42	0	0.603743302001679
43	0	0
44	0.65448848748125	0.871234483230938
45	0	0.606702252115017
46	0	0.847123094382063
47	0.451631148335354	0.639236173022179
48	0.181429232310509	0.61533042949315
49	0	0.367046128305704
50	0.461277451365202	0
51	0.319126760378132	0.473829649844699
52	0.470363396684955	0
53	0	0.537237443646539
54	0.502194414734327	0.62895108322441
55	0.540309155356064	0.682188126884642
56	0	0.344852641909248
57	0.340652425293117	0.697959503120014
58	0.405724804821597	0.4956636000499
59	0.551185349553562	0.597693223013837
60	0.551185349553562	0
61	0.588356495026801	0.252694713719861
62	0.534571092612982	0
63	0	0.54933134154177
64	0.359600090280537	0.696050352032348
65	0	1
66	0.319126760378132	0.714421767236718
67	0.534571092612982	0.272056844342452
68	0.319126760378132	0.606702252115017
69	0.451631148335354	0.356303279839189
