group	x	y
1	0	0.364828532556514
2	0.126090496914018	0
3	0.148163582192325	0
4	0.126090496914018	0.249040127848299
5	0.0607437896826103	0
6	0.126090496914018	0.262224026275206
7	0.0607437896826103	0.118555438570073
8	0.126090496914018	0
9	0.0983886211741568	0.177673295099962
10	0.220134606068408	0
11	0.148163582192325	0.21807795296864
12	0.220134606068408	0
13	0	0.199419726317506
14	0.220134606068408	0
15	0.0983886211741568	0.249040127848299
16	0.220134606068408	0
17	0.148163582192325	0.274255192927719
18	0.166587900765625	0
19	0.403788998071086	0
20	0.0607437896826103	0.314106524068814
21	0.166587900765625	0.262224026275206
22	0.0607437896826103	0
23	0.182443996749728	0
24	0.762885431330495	0.566689959835667
25	0.912893240392242	0
26	0.634545761857373	0.274255192927719
27	0.644421584998437	0.345212412877906
28	0.653220789745208	0.611052158320678
29	0.741106504979822	0.528836913576632
30	0.403788998071086	0.370826107609506
31	0.718952842693859	0.843350460248776
32	0.688930049124596	0.322535426514757
33	0.736487168208834	0.761130856627534
34	0.70988620792812	0.616179604546027
35	0.843836861917516	0.686814223786196
36	0.652683907340974	0.808414396742506
37	0.586353323897438	0.559780755074768
38	0.699923477597823	0.576545485692065
39	0.763174440143327	0.837827096324611
40	0.76201567507587	0.92378958843854
41	0.524813714938531	0.97094798852988
42	0.77867784673142	0.848720363361613
43	0.413999305285962	1
44	0.84959327684141	0.80622375384254
45	0.773288580323978	0.819826773124236
46	0.522446673982594	0.736593190430014
47	0	0.655538593556541
48	0.313867627122619	0.630703446198024
49	0.285422964606357	0.776711574738598
50	0.741106504979822	0.402481330756911
51	0.328372762043604	0.704466960066561
52	0.541511732273539	0
53	0.196388912082042	0.262224026275206
54	0.632741624544753	0.493285315804419
55	0.571291603303378	0.314106524068814
56	0.477011143228477	0.295585643510426
57	1	0.67369214369474
58	0.662099935243093	0.815259486212046
59	0.702366068024666	0.670947099441471
60	0.77947293327349	0.370826107609506
61	0.454555973859283	0.695054383339183
62	0.545681327033218	0.876325718471712
63	0.698689418432005	0.939791604805327
64	0.503441080909966	0.863010767866419
65	0.643856274396695	0.837078553430972
66	0.664124231216078	0.728074505442549
67	0.720054515659254	0.661475965326058
68	0.432469357925071	0.89306418810393
69	0.937643664474687	0.706745071915491
