group	x	y
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	0.0978143022570616
17	0	0
18	0	0
19	0	0
20	0	0
21	0	0
22	0	0
23	0	0
24	0	0.522849339920571
25	0.887910652814318	0.592578770334977
26	0	0.843553197171464
27	0.6079748591874	0.808803453922709
28	0.302618446403318	0.88047743304792
29	0	0.860496709659965
30	0	0.804253524815084
31	0.928964854448595	0.958638926076427
32	0.811193042866578	0.957997938289047
33	0.780769830582829	0.879687784651561
34	0	0.752873600607345
35	0.922650027609834	0.555257654752324
36	0.886818686473157	0.850203056645623
37	0.95136610733503	0.646618063971487
38	0.856818846773457	0.782582237810497
39	0.378418056707061	0.45689280068803
40	0.956659339332512	0.807072429868111
41	0.965988552055619	0.60131317541112
42	0.891776965351358	0.719172762450906
43	0.966870222820133	0.154601727905424
44	0.976341799025164	0
45	0.878120612496235	0.754976563622665
46	0.874150865238919	0.669619611316982
47	0	0.683879869777038
48	0	0.841435822082493
49	0	0.858175498970558
50	0	0.559964424168025
51	0	1
52	0.264774180505447	0.698357434795469
53	0	0.690893241662035
54	0.766821691226257	0.891771918132328
55	0.750192180357914	0.907992625095748
56	0	0.729090342384399
57	0.648560364906515	0.70075349915339
58	0.588894312343163	0.346387059351887
59	0.863169803508457	0.537326442489412
60	0.971301051867777	0.290670840836535
61	0.610849937848209	0.306887766345708
62	0.77330226397427	0.0978143022570616
63	0.926124704825211	0.609504245717296
64	0.760422756848278	0.334456694817321
65	0.927221074700569	0.72323098739881
66	1	0
67	0.512079181877226	0
68	0.640340667320619	0.357349345201878
69	0.757351538915335	0.422777638900084
